pop	sample	records	primary_kept	kept_frac	primary_kept_read2	primary_disc_mapq	primary_disc_sclip	unmapped	secondary	supplementary
bb	bb_f_1	23064442	19519821	0.846	9731722	1338637	1137394	653608	0	414982
bb	bb_f_10	667661	554524	0.831	276137	44685	30544	27677	0	10231
bb	bb_f_100	19042067	15848665	0.832	7919444	1206781	1090504	399386	0	496731
bb	bb_f_101	17010300	14014183	0.824	6925875	1135348	960206	548829	0	351734
bb	bb_f_102	28401560	23271340	0.819	11157931	1855934	1781011	953793	0	539482
bb	bb_f_103	12341666	10186828	0.825	4983430	793367	822880	308955	0	229636
bb	bb_f_104	30917859	25281328	0.818	12167944	2009155	2137584	910323	0	579469
bb	bb_f_105	13152309	10893650	0.828	5420105	851848	774288	302702	0	329821
bb	bb_f_106	21930326	18138775	0.827	8868467	1333425	1409109	653775	0	395242
bb	bb_f_108	17127546	14270648	0.833	7041466	1102464	907375	519085	0	327974
bb	bb_f_109	25317287	21565022	0.852	10782015	1455139	1207183	625748	0	464195
bb	bb_f_11	24238259	20535119	0.847	10273787	1392784	1180745	695884	0	433727
bb	bb_f_110	16600261	12926148	0.779	6441357	1170120	1438136	402566	0	663291
bb	bb_f_111	15189184	12847744	0.846	6410967	944420	719212	417626	0	260182
bb	bb_f_112	16468149	13778579	0.837	6794088	1072549	915183	375473	0	326365
bb	bb_f_113	22969607	18881853	0.822	9227493	1444294	1488072	720571	0	434817
bb	bb_f_114	11006678	8792707	0.799	4230958	718685	849689	305557	0	340040
bb	bb_f_115	18972880	16106615	0.849	8083232	1150105	934083	401543	0	380534
bb	bb_f_116	23761191	20193750	0.850	10108225	1421294	1116524	594882	0	434741
bb	bb_f_117	22801321	18853075	0.827	9255885	1437358	1512517	555518	0	442853
bb	bb_f_118	13953726	11389837	0.816	5587163	921184	995574	364005	0	283126
bb	bb_f_119	21310261	17365560	0.815	8564316	1423739	1441846	578835	0	500281
bb	bb_f_12	19543611	16377707	0.838	8046215	1121864	1097483	621002	0	325555
bb	bb_f_120	18262219	14644398	0.802	7032340	1297433	1345106	551645	0	423637
bb	bb_f_121	20857910	17243472	0.827	8570560	1427485	1152066	477017	0	557870
bb	bb_f_122	6930429	5793814	0.836	2886793	464000	390150	138958	0	143507
bb	bb_f_123	18975612	15152355	0.799	7170345	1224759	1332235	763269	0	502994
bb	bb_f_124	16547720	14011037	0.847	6888380	927468	844548	518121	0	246546
bb	bb_f_125	27884908	22588630	0.810	10858537	1797963	2055355	813718	0	629242
bb	bb_f_126	20450798	17355927	0.849	8691599	1228350	979379	505540	0	381602
bb	bb_f_127	12974137	10730176	0.827	5318611	859376	693952	307882	0	382751
bb	bb_f_128	18277119	15302007	0.837	7582475	1127674	1004992	478331	0	364115
bb	bb_f_129	16484182	12915915	0.784	6435508	1108447	1411126	403782	0	644912
bb	bb_f_13	21509137	17651771	0.821	8667346	1304853	1467206	665472	0	419835
bb	bb_f_130	24640390	19128698	0.776	9442220	1651260	1639679	1835103	0	385650
bb	bb_f_131	20960965	16474048	0.786	8213749	1457081	1737463	494284	0	798089
bb	bb_f_132	27993361	23765855	0.849	11833172	1677381	1263611	800637	0	485877
bb	bb_f_136	20481802	17089158	0.834	8485795	1454924	975848	511686	0	450186
bb	bb_f_137	23138198	18983704	0.820	9282768	1574811	1540832	604951	0	433900
bb	bb_f_138	15316762	12774792	0.834	6382340	938104	842275	452513	0	309078
bb	bb_f_139	23465613	19038084	0.811	9243960	1556381	1630673	684776	0	555699
bb	bb_f_14	29808386	25051186	0.840	12570313	1897820	1547032	651902	0	660446
bb	bb_f_141	25700142	20498250	0.798	9739743	1756691	1788908	985483	0	670810
bb	bb_f_142	13757930	11544469	0.839	5768520	790795	756654	385246	0	280766
bb	bb_f_143	16388176	13317042	0.813	6625255	1194956	994162	428662	0	453354
bb	bb_f_144	19036546	13832038	0.727	6715034	1716866	1517984	1309832	0	659826
bb	bb_f_145	19912426	16674613	0.837	8292512	1295952	1068310	425147	0	448404
bb	bb_f_147	18282250	15185048	0.831	7443016	1102556	1197986	468166	0	328494
bb	bb_f_15	13725652	11473476	0.836	5730580	819134	764143	392943	0	275956
bb	bb_f_150	17328177	14039082	0.810	6861934	1131010	1218711	506617	0	432757
bb	bb_f_151	9506957	7678227	0.808	3710768	633604	730183	229310	0	235633
bb	bb_f_152	27311159	23178042	0.849	11623402	1667988	1322010	592556	0	550563
bb	bb_f_153	16807224	14160322	0.843	7066080	1044879	858355	415392	0	328276
bb	bb_f_154	23681782	19822892	0.837	9837199	1660933	1124950	571431	0	501576
bb	bb_f_155	13212957	11182484	0.846	5524439	749101	694461	365118	0	221793
bb	bb_f_156	24793796	20962212	0.845	10520117	1554006	1240116	514282	0	523180
bb	bb_f_157	29116172	24576336	0.844	12206963	1757713	1447890	765513	0	568720
bb	bb_f_158	23126766	19458644	0.841	9701142	1457239	1178140	591275	0	441468
bb	bb_f_159	17949917	13102515	0.730	6471178	1733078	1338955	1484636	0	290733
bb	bb_f_16	19541516	15973846	0.817	7846988	1279387	1294282	600955	0	393046
bb	bb_f_160	25310973	20924193	0.827	10324263	1753678	1354727	684768	0	593607
bb	bb_f_161	9099294	7197014	0.791	3546569	610814	723905	243927	0	323634
bb	bb_f_162	19173646	16110388	0.840	8083716	1252651	986973	423374	0	400260
bb	bb_f_163	22007243	18455080	0.839	9186053	1416726	1182105	466871	0	486461
bb	bb_f_164	20321993	17028319	0.838	8407254	1285103	1052949	548001	0	407621
bb	bb_f_165	18712083	14556845	0.778	7251085	1296913	1613327	466911	0	778087
bb	bb_f_166	16117162	13032896	0.809	6367354	991567	1257333	515098	0	320268
bb	bb_f_167	9119819	7493949	0.822	3623348	566567	626987	252321	0	179995
bb	bb_f_168	17456625	14791805	0.847	7352373	1101461	832007	407007	0	324345
bb	bb_f_169	16017412	13206139	0.824	6488459	1039268	1073245	390510	0	308250
bb	bb_f_170	20522096	17035218	0.830	8474986	1434783	1083498	490337	0	478260
bb	bb_f_171	20295448	17245568	0.850	8636885	1196700	962938	531094	0	359148
bb	bb_f_172	15353278	12880106	0.839	6412263	972567	835334	323087	0	342184
bb	bb_f_173	22864143	18774075	0.821	9190522	1625302	1411636	604009	0	449121
bb	bb_f_174	18163965	14757599	0.812	7272568	1216379	1253617	505253	0	431117
bb	bb_f_175	17833966	14654611	0.822	7242183	1213513	991135	601481	0	373226
bb	bb_f_176	16822986	12257608	0.729	6065507	1643003	1267579	1369782	0	285014
bb	bb_f_177	16285689	13524592	0.830	6627449	1033807	1036826	410065	0	280399
bb	bb_f_179	14390293	11906582	0.827	5884235	935338	791523	470815	0	286035
bb	bb_f_18	16873594	13773838	0.816	6793949	1176612	986553	591263	0	345328
bb	bb_f_180	14766095	12415728	0.841	6114790	889567	810616	401751	0	248433
bb	bb_f_181	17804611	14758999	0.829	7272220	1078090	1142290	486249	0	338983
bb	bb_f_182	12260324	9926684	0.810	4940346	901224	762046	327538	0	342832
bb	bb_f_183	142806	109845	0.769	53867	8674	8839	12750	0	2698
bb	bb_f_184	19859547	16185164	0.815	7934421	1369758	1357567	559437	0	387621
bb	bb_f_185	23849535	19574943	0.821	9496073	1585977	1681046	600402	0	407167
bb	bb_f_186	18650982	15689554	0.841	7804201	1210732	923749	477503	0	349444
bb	bb_f_188	17277567	14212721	0.823	6981985	1144858	1154493	430964	0	334531
bb	bb_f_189	15074757	11968577	0.794	5887894	1087630	1137331	441128	0	440091
bb	bb_f_19	21490397	17651846	0.821	8777369	1490789	1248531	522574	0	576657
bb	bb_f_190	17733080	14790668	0.834	7386341	1054711	1001973	505096	0	380632
bb	bb_f_191	6031412	4982178	0.826	2455670	372950	390119	175973	0	110192
bb	bb_f_192	8659973	7127111	0.823	3565877	591471	512020	203586	0	225785
bb	bb_f_193	6794327	5683953	0.837	2825551	459451	341091	167179	0	142653
bb	bb_f_194	25540261	20649620	0.809	9922643	1790546	1811318	778746	0	510031
bb	bb_f_195	15097106	12570103	0.833	6208290	957712	816672	464899	0	287720
bb	bb_f_196	27590303	22619491	0.820	11081984	1978065	1717664	722544	0	552539
bb	bb_f_197	17143927	14450900	0.843	7104760	1032728	876065	518989	0	265245
bb	bb_f_198	108435	75056	0.692	32519	7496	14608	9482	0	1793
bb	bb_f_199	8100545	6839526	0.844	3399606	519949	374300	214343	0	152427
bb	bb_f_2	14322784	12041004	0.841	5996358	865619	768004	368463	0	279694
bb	bb_f_20	20741289	17279760	0.833	8572729	1360357	1107609	480522	0	513041
bb	bb_f_200	6207577	4916869	0.792	2365666	410198	494747	175606	0	210157
bb	bb_f_201	19891589	16340810	0.821	7988239	1246233	1302867	619144	0	382535
bb	bb_f_202	15690657	12739399	0.812	6161805	1107749	1114010	411744	0	317755
bb	bb_f_203	15190949	12433472	0.818	6179905	1033219	909144	408713	0	406401
bb	bb_f_204	19482420	16045505	0.824	7842068	1224816	1255632	607969	0	348498
bb	bb_f_205	11831961	9780180	0.827	4820385	850144	675089	274077	0	252471
bb	bb_f_206	16286098	13464558	0.827	6646712	1110641	885259	511192	0	314448
bb	bb_f_207	22624779	18789243	0.830	9279704	1533080	1192792	634585	0	475079
bb	bb_f_208	13519315	11142731	0.824	5479250	879919	865919	371621	0	259125
bb	bb_f_209	24885638	20694370	0.832	10199463	1631378	1421646	613858	0	524386
bb	bb_f_21	30159767	24176556	0.802	11505500	1965647	2112711	1132210	0	772643
bb	bb_f_210	13756993	11588025	0.842	5727009	781156	714044	447101	0	226667
bb	bb_f_211	14989832	12441748	0.830	6145355	990883	809762	416659	0	330780
bb	bb_f_212	19401511	16462702	0.849	8201205	1141258	950457	508699	0	338395
bb	bb_f_213	19470882	15526017	0.797	7720385	1337167	1521107	498513	0	588078
bb	bb_f_214	9453747	6744983	0.713	3331968	907099	738015	906561	0	157089
bb	bb_f_215	118463	86044	0.726	39872	7965	11862	10627	0	1965
bb	bb_f_216	5907215	4735269	0.802	2318770	377670	468180	204507	0	121589
bb	bb_f_217	13109859	10942675	0.835	5382083	773968	752207	418708	0	222301
bb	bb_f_218	11489836	9031529	0.786	4486705	820926	942176	295867	0	399338
bb	bb_f_22	17808695	14969719	0.841	7351471	981182	979515	595316	0	282963
bb	bb_f_221	15357304	12521204	0.815	6168088	1063571	1016944	416271	0	339314
bb	bb_f_222	22531745	18236049	0.809	8724827	1452450	1526790	793939	0	522517
bb	bb_f_223	11241418	9507497	0.846	4756198	712897	536237	277487	0	207300
bb	bb_f_224	58448	39131	0.670	19122	3298	3811	11086	0	1122
bb	bb_f_225	22091023	18356560	0.831	9137480	1449043	1303818	437875	0	543727
bb	bb_f_226	12148823	7776689	0.640	4046959	920242	1863159	383120	0	1205613
bb	bb_f_227	20416753	16517316	0.809	7944105	1379681	1473314	603873	0	442569
bb	bb_f_229	22939002	19245832	0.839	9508832	1349011	1228409	717152	0	398598
bb	bb_f_23	17280828	14387031	0.833	7069484	1035568	990663	560668	0	306898
bb	bb_f_230	8633408	7028309	0.814	3363247	555212	567991	307930	0	173966
bb	bb_f_231	6312855	5271050	0.835	2616540	395157	335278	165401	0	145969
bb	bb_f_232	16605438	11851352	0.714	5743477	1596837	1388474	1105847	0	662928
bb	bb_f_233	33584674	27427867	0.817	13268512	2240594	2285147	1110656	0	520410
bb	bb_f_234	18415758	15529847	0.843	7693778	1047186	1001426	481107	0	356192
bb	bb_f_235	15498275	12763593	0.824	6268389	1015458	1027119	394550	0	297555
bb	bb_f_236	14550349	12100103	0.832	6012345	922121	805426	338866	0	383833
bb	bb_f_237	14329089	11090598	0.774	5535347	1036453	1247203	351932	0	602903
bb	bb_f_238	3376059	2681648	0.794	1295105	229672	274514	89788	0	100437
bb	bb_f_239	9587506	7473079	0.779	3730986	673591	820680	235634	0	384522
bb	bb_f_24	17335594	14350549	0.828	7131372	1184100	952800	391649	0	456496
bb	bb_f_240	10576544	6771376	0.640	3523133	807849	1631085	320946	0	1045288
bb	bb_f_241	17586655	14764891	0.840	7206681	1018446	937006	581789	0	284523
bb	bb_f_242	13381052	11030235	0.824	5453043	872598	760693	438028	0	279498
bb	bb_f_243	16660506	13710260	0.823	6729666	1087158	1130287	416151	0	316650
bb	bb_f_244	26504314	21630349	0.816	10410792	1715422	1849351	797916	0	511276
bb	bb_f_245	18972003	15176805	0.800	7424707	1250388	1471625	672730	0	400455
bb	bb_f_246	14473020	12125170	0.838	6040201	887939	783986	372559	0	303366
bb	bb_f_247	17313767	14257274	0.823	6964714	1032932	1118688	588486	0	316387
bb	bb_f_248	5605486	4630087	0.826	2289423	346852	310279	208152	0	110116
bb	bb_f_249	24615428	20379035	0.828	10142628	1768961	1359097	515193	0	593142
bb	bb_f_25	29691779	23614714	0.795	11210099	2064399	2354671	1044392	0	613603
bb	bb_f_251	21152742	17727723	0.838	8825550	1376380	1130874	440329	0	477436
bb	bb_f_253	16210201	12938221	0.798	6235878	1168539	1240898	465260	0	397283
bb	bb_f_254	13881413	11356585	0.818	5582481	930598	929061	388008	0	277161
bb	bb_f_255	15489509	12839491	0.829	6299591	948558	996324	423849	0	281287
bb	bb_f_256	24875190	20454240	0.822	10017002	1744042	1516582	676524	0	483802
bb	bb_f_257	17119855	13391352	0.782	6406949	1246323	1414974	491595	0	575611
bb	bb_f_259	11106224	9344645	0.841	4643795	803630	491585	272718	0	193646
bb	bb_f_26	78660	50347	0.640	24734	4149	5242	17632	0	1290
bb	bb_f_260	14251620	12079587	0.848	6026356	838164	711923	351722	0	270224
bb	bb_f_261	13148798	10742407	0.817	5338715	932507	778780	341826	0	353278
bb	bb_f_262	14417873	12002142	0.832	5929748	881660	799209	447497	0	287365
bb	bb_f_263	19623889	16199604	0.826	7853586	1278293	1353250	476965	0	315777
bb	bb_f_264	16869611	13741827	0.815	6685761	1164300	1163490	433631	0	366363
bb	bb_f_265	5922733	4978770	0.841	2447645	351300	306644	194768	0	91251
bb	bb_f_266	15703544	13070375	0.832	6378634	971356	845029	563554	0	253230
bb	bb_f_268	28056371	23014651	0.820	11121953	1840743	1941837	787703	0	471437
bb	bb_f_269	7015335	5889313	0.839	2941348	410761	379662	184772	0	150827
bb	bb_f_27	23923407	18912594	0.791	9027733	1735936	1729354	830588	0	714935
bb	bb_f_270	19382698	15754052	0.813	7571178	1233898	1415217	574501	0	405030
bb	bb_f_271	10799435	8928996	0.827	4384305	690362	711960	261814	0	206303
bb	bb_f_272	8549834	6330792	0.740	3129548	701196	636766	738566	0	142514
bb	bb_f_273	13757	5388	0.392	2769	472	602	7108	0	187
bb	bb_f_275	6850823	5705982	0.833	2830276	476547	334287	184128	0	149879
bb	bb_f_276	19858577	16593756	0.836	8195098	1262849	1056109	512366	0	433497
bb	bb_f_277	137657	103667	0.753	49952	9064	9301	13222	0	2403
bb	bb_f_278	21112332	17747048	0.841	8857643	1305473	1119709	521710	0	418392
bb	bb_f_279	9778062	7634839	0.781	3618399	704568	820339	373916	0	244400
bb	bb_f_28	19989734	16086613	0.805	7742499	1388144	1484859	583622	0	446496
bb	bb_f_281	16935948	14172121	0.837	7052469	1078088	902904	403839	0	378996
bb	bb_f_282	7147133	5543828	0.776	2777305	506078	628359	181707	0	287161
bb	bb_f_284	25194140	21525865	0.854	10771105	1426860	1148697	641784	0	450934
bb	bb_f_286	16077930	13350427	0.830	6582468	1080847	931146	379670	0	335840
bb	bb_f_287	14768625	12048326	0.816	5916842	998712	993134	428000	0	300453
bb	bb_f_288	16852981	14188543	0.842	7056943	1044383	852794	449950	0	317311
bb	bb_f_289	5174894	4188844	0.809	2018257	325691	376999	154588	0	128772
bb	bb_f_29	12174644	10289098	0.845	5084640	707866	638391	335473	0	203816
bb	bb_f_290	8662725	7319359	0.845	3666482	514799	421954	246410	0	160203
bb	bb_f_291	22284365	18353404	0.824	8976299	1365953	1535807	628668	0	400533
bb	bb_f_293	37286107	31232635	0.838	15371907	2231335	2099451	1004223	0	718463
bb	bb_f_294	6339017	5298160	0.836	2638074	417158	344933	137369	0	141397
bb	bb_f_295	4549273	3800697	0.835	1897166	293536	243760	117827	0	93453
bb	bb_f_296	12712591	10270966	0.808	4970556	895589	953887	307820	0	284329
bb	bb_f_297	6893711	5877324	0.853	2931457	394388	324508	175244	0	122247
bb	bb_f_298	16773225	13842478	0.825	6786531	1007620	1164449	438427	0	320251
bb	bb_f_299	8162614	6878885	0.843	3419190	531245	382588	204120	0	165776
bb	bb_f_3	21665344	18194976	0.840	9021701	1349530	1110844	580562	0	429432
bb	bb_f_30	24159881	19366157	0.802	9306974	1748221	1774070	733914	0	537519
bb	bb_f_300	12234428	10133573	0.828	4965395	760469	806397	308861	0	225128
bb	bb_f_301	23770174	19969031	0.840	9864127	1451917	1265599	669755	0	413872
bb	bb_f_302	12863840	10444527	0.812	5081158	924214	885892	341861	0	267346
bb	bb_f_303	13305382	10870480	0.817	5244319	829646	969013	366353	0	269890
bb	bb_f_304	12649489	10601543	0.838	5224243	779074	716275	295028	0	257569
bb	bb_f_305	11881063	9751531	0.821	4825848	792594	648896	312405	0	375637
bb	bb_f_307	13677307	11516442	0.842	5672862	823816	736612	396884	0	203553
bb	bb_f_308	111425	86972	0.781	43377	6322	5758	10450	0	1923
bb	bb_f_309	21471949	18038643	0.840	8853630	1259149	1131777	695925	0	346455
bb	bb_f_31	18259918	15258000	0.836	7503251	1100037	1038345	537058	0	326478
bb	bb_f_310	7936266	6680407	0.842	3332150	505596	394262	201013	0	154988
bb	bb_f_311	21581024	15639974	0.725	7602747	2209177	1682642	1240751	0	808480
bb	bb_f_312	8692676	7207324	0.829	3558062	549466	477863	293293	0	164730
bb	bb_f_313	6616179	5180251	0.783	2493969	480270	556371	167994	0	231293
bb	bb_f_314	20405221	17154335	0.841	8368875	1157560	1119939	636890	0	336497
bb	bb_f_315	67390	46473	0.690	20269	4180	7459	7814	0	1464
bb	bb_f_316	20685487	16439042	0.795	8170689	1455093	1632318	529347	0	629687
bb	bb_f_317	16008127	13278505	0.829	6613516	1166944	854365	351568	0	356745
bb	bb_f_318	16166684	13229112	0.818	6507551	1099831	1063998	446267	0	327476
bb	bb_f_319	24694432	20207731	0.818	9772823	1725576	1631144	713181	0	416800
bb	bb_f_32	26154953	22160079	0.847	11033502	1530736	1199673	820512	0	443953
bb	bb_f_320	13683728	10770768	0.787	5346522	957023	1129542	346441	0	479954
bb	bb_f_33	16434870	13708311	0.834	6757053	1076439	927186	389744	0	333190
bb	bb_f_35	26483189	22049290	0.833	10897641	1786497	1392856	681197	0	573349
bb	bb_f_36	32333401	26139082	0.808	12577572	2178751	2352668	918089	0	744811
bb	bb_f_37	18797135	15700667	0.835	7750476	1174731	1026056	569800	0	325881
bb	bb_f_38	12434354	10502024	0.845	5163060	666310	683751	389829	0	192440
bb	bb_f_39	16930882	14124890	0.834	6971855	1019969	894023	582750	0	309250
bb	bb_f_4	20726506	16794686	0.810	8282178	1406493	1435598	606363	0	483366
bb	bb_f_40	53541627	43654875	0.815	21117858	3755135	3674214	1625536	0	831867
bb	bb_f_41	14006318	11053941	0.789	5512705	932571	1156390	367998	0	495418
bb	bb_f_42	20542193	16743158	0.815	8199910	1417052	1334978	593996	0	453009
bb	bb_f_43	20657363	17530062	0.849	8718365	1211441	1007683	522270	0	385907
bb	bb_f_44	21336508	17477718	0.819	8545827	1346230	1402709	656137	0	453714
bb	bb_f_45	24918196	20824948	0.836	10323661	1633524	1299881	634589	0	525254
bb	bb_f_46	17232960	13913010	0.807	6850233	1139284	1253008	479032	0	448626
bb	bb_f_47	13169009	10900037	0.828	5344922	782513	871549	377631	0	237279
bb	bb_f_48	14055010	11682256	0.831	5769163	898476	772817	434825	0	266636
bb	bb_f_49	22416597	18938982	0.845	9499791	1395282	1112013	516643	0	453677
bb	bb_f_5	25360554	20573136	0.811	10132680	1680112	1749393	763187	0	594726
bb	bb_f_51	15090020	12525591	0.830	6260781	991885	854895	331451	0	386198
bb	bb_f_52	26060330	22104092	0.848	11043451	1645390	1215242	599148	0	496458
bb	bb_f_53	21380606	17483525	0.818	8537139	1322809	1424828	749622	0	399822
bb	bb_f_54	19372082	16486891	0.851	8223597	1115660	910423	519822	0	339286
bb	bb_f_55	16051480	13193838	0.822	6532735	1056505	912064	548361	0	340712
bb	bb_f_56	20199537	16931319	0.838	8418536	1330228	1017057	540534	0	380399
bb	bb_f_58	19994122	16687724	0.835	8131146	1177794	1111696	676608	0	340300
bb	bb_f_59	19422336	15956807	0.822	7842615	1290385	1241695	562823	0	370626
bb	bb_f_6	5673003	4640349	0.818	2303245	391452	320354	133085	0	187763
bb	bb_f_60	26683602	21546452	0.807	10517780	1628133	2090085	886324	0	532608
bb	bb_f_61	16019394	13039120	0.814	6479870	1069060	981530	494398	0	435286
bb	bb_f_63	14312328	11741810	0.820	5815370	946774	845740	475624	0	302380
bb	bb_f_64	28254605	22956878	0.813	11010438	1935322	1837602	913434	0	611369
bb	bb_f_66	19471575	15854343	0.814	7806827	1268351	1335660	542910	0	470311
bb	bb_f_67	14302748	11546240	0.807	5587929	977406	1074864	362014	0	342224
bb	bb_f_68	18395132	15410256	0.838	7673722	1231229	971011	389220	0	393416
bb	bb_f_7	17896880	14933231	0.834	7438095	1222357	969731	383445	0	388116
bb	bb_f_70	46294550	38290939	0.827	18558179	3061884	3033278	1231623	0	676826
bb	bb_f_71	23919924	19535423	0.817	9495789	1605747	1636923	624071	0	517760
bb	bb_f_72	21002104	17279354	0.823	8603247	1463618	1283192	432834	0	543106
bb	bb_f_73	23114969	18362927	0.794	8744895	1569813	1661139	845963	0	675127
bb	bb_f_76	25747564	21077491	0.819	10415109	1736738	1356684	1047217	0	529434
bb	bb_f_77	23324042	19655732	0.843	9866896	1459023	1196366	516981	0	495940
bb	bb_f_78	17321077	14341233	0.828	7167796	1155500	998107	378032	0	448205
bb	bb_f_79	11635038	9295216	0.799	4448485	753525	903955	351590	0	330752
bb	bb_f_8	18630126	15413279	0.827	7557411	1158853	1244203	475831	0	337960
bb	bb_f_80	22799425	18510483	0.812	8887264	1532697	1498118	743420	0	514707
bb	bb_f_82	17480438	14578401	0.834	7248128	1155065	914476	426572	0	405924
bb	bb_f_86	19838744	16847208	0.849	8403388	1214647	924197	513398	0	339294
bb	bb_f_88	22377359	19224310	0.859	9574363	1353115	914139	581372	0	304423
bb	bb_f_89	51942546	42758184	0.823	20668059	3405029	3399991	1552528	0	826814
bb	bb_f_9	22448703	18728966	0.834	9242703	1326434	1225574	747582	0	420147
bb	bb_f_90	21277938	17641188	0.829	8693198	1361615	1272141	532478	0	470516
bb	bb_f_91	21421631	17473220	0.816	8408334	1309044	1534508	615004	0	489855
bb	bb_f_92	19252265	16316820	0.848	8136171	1152253	950647	492476	0	340069
bb	bb_f_94	17339965	14632897	0.844	7248917	1024070	914578	443875	0	324545
bb	bb_f_95	24017689	19215429	0.800	9233710	1765397	1777916	725928	0	533019
bb	bb_f_96	15587311	13102055	0.841	6529055	971512	836263	372906	0	304575
bb	bb_f_97	21541817	17751756	0.824	8662976	1317588	1477805	618203	0	376465
bb	bb_f_98	24517286	19722110	0.804	9351110	1493888	1702129	951033	0	648126
bb	bb_f_99	22416801	18082946	0.807	8896969	1465048	1648637	609163	0	611007
bb	bb_s_1	20062658	16410556	0.818	7816651	1222984	1336640	754072	0	338406
bb	bb_s_10	20706107	16895440	0.816	8187862	1406471	1493967	531652	0	378577
bb	bb_s_100	15714140	13167783	0.838	6476462	931684	861841	497062	0	255770
bb	bb_s_101	12442066	8769015	0.705	4255135	1330479	999829	860815	0	481928
bb	bb_s_102	14279924	11809587	0.827	5803436	874305	913105	420023	0	262904
bb	bb_s_104	12399954	9960616	0.803	4904452	826467	923658	363489	0	325724
bb	bb_s_105	16079406	12895145	0.802	6231560	1156435	1198011	425229	0	404586
bb	bb_s_106	18802618	15955324	0.849	7961417	1082208	905098	532580	0	327408
bb	bb_s_107	14084889	10582838	0.751	5214959	976468	1000453	1297749	0	227381
bb	bb_s_108	15787396	12800407	0.811	6300806	1071996	1064238	471367	0	379388
bb	bb_s_109	30987373	24868315	0.803	11767053	1952278	2110782	1304169	0	751829
bb	bb_s_11	16702096	13804793	0.827	6819959	1072750	940703	550350	0	333500
bb	bb_s_110	31314134	26302812	0.840	13075012	2239330	1402187	803937	0	565868
bb	bb_s_112	19552286	16122686	0.825	7868809	1159350	1324701	595419	0	350130
bb	bb_s_113	18251104	14105102	0.773	6807466	1271295	1330113	1167564	0	377030
bb	bb_s_114	19957763	16760157	0.840	8338624	1187690	1006335	627820	0	375761
bb	bb_s_115	25360402	20695750	0.816	10062306	1636763	1763038	688999	0	575852
bb	bb_s_116	19362563	15899717	0.821	7833219	1190270	1288576	572857	0	411143
bb	bb_s_118	13129906	11034810	0.840	5429262	745356	738827	385475	0	225438
bb	bb_s_12	21345090	17636942	0.826	8741447	1497126	1114187	508005	0	588830
bb	bb_s_120	17366903	14085901	0.811	6800678	1137428	1230759	513058	0	399757
bb	bb_s_121	13535352	10893083	0.805	5331870	818742	1071913	475662	0	275952
bb	bb_s_122	23266041	19756501	0.849	9853454	1357178	1102866	630021	0	419475
bb	bb_s_123	19983791	16755867	0.838	8244783	1162598	1105154	616185	0	343987
bb	bb_s_124	23265379	19148271	0.823	9574618	1621615	1353465	524933	0	617095
bb	bb_s_125	22292634	18274905	0.820	8917697	1392084	1495161	712448	0	418036
bb	bb_s_126	24567135	19927789	0.811	9490209	1632236	1652019	929508	0	425583
bb	bb_s_127	18022619	14791571	0.821	7233174	1056415	1203567	553619	0	417447
bb	bb_s_128	28737333	24134888	0.840	11865835	1762986	1522361	845257	0	471841
bb	bb_s_129	5367050	4469148	0.833	2228263	394730	230271	195581	0	77320
bb	bb_s_13	12570027	10006922	0.796	4928961	846804	965385	342213	0	408703
bb	bb_s_130	19172984	15887676	0.829	7905838	1251829	1150597	413408	0	469474
bb	bb_s_131	13995167	11550242	0.825	5714024	922210	775460	464132	0	283123
bb	bb_s_133	14835857	11879659	0.801	5837957	961681	1121732	428910	0	443875
bb	bb_s_134	16351945	13728068	0.840	6778741	989835	868659	487554	0	277829
bb	bb_s_135	17220398	13263073	0.770	6625773	1299846	1512796	427937	0	716746
bb	bb_s_136	31752997	26337593	0.829	12748690	1955196	2107416	876407	0	476385
bb	bb_s_137	22368374	18364666	0.821	8962006	1359837	1559733	683298	0	400840
bb	bb_s_138	21540149	18254720	0.847	9093939	1230840	1073604	605030	0	375955
bb	bb_s_139	17889138	14942450	0.835	7406836	1081834	994633	519305	0	350916
bb	bb_s_14	16510607	13770888	0.834	6827093	1153359	837512	421597	0	327251
bb	bb_s_140	17104485	14310296	0.837	7082956	970376	973055	516079	0	334679
bb	bb_s_141	45240265	37417012	0.827	18516609	2865574	2877444	1279560	0	800675
bb	bb_s_142	13669184	11237163	0.822	5512320	883528	910032	384435	0	254026
bb	bb_s_143	19651997	16114232	0.820	7935044	1322698	1272090	565818	0	377159
bb	bb_s_144	2353102	1994834	0.848	989061	154184	99377	67499	0	37208
bb	bb_s_145	20555565	16687309	0.812	8239640	1414972	1150114	908063	0	395107
bb	bb_s_146	21138895	17776189	0.841	8924085	1370187	1070506	473306	0	448707
bb	bb_s_147	20371034	17176625	0.843	8439376	1162187	1091794	621530	0	318898
bb	bb_s_148	18045220	14736490	0.817	7235326	1227540	1187544	539752	0	353894
bb	bb_s_149	14633053	12022989	0.822	6008235	1037024	845333	338910	0	388797
bb	bb_s_15	30643369	25872235	0.844	12905701	1962252	1427366	838635	0	542881
bb	bb_s_150	18684688	13635977	0.730	6742386	1805427	1371919	1580365	0	291000
bb	bb_s_151	17325552	13515467	0.780	6739914	1230480	1473476	434717	0	671412
bb	bb_s_153	19164617	15943685	0.832	7911146	1257830	1017782	473401	0	471919
bb	bb_s_154	28226597	23286160	0.825	11164701	1660729	1774774	968551	0	536383
